customer_id,customer_state,region
d2097ad5b2a41f250574fcb77d7515cd,SP,Southeast
3910c33668214cdc86cbb373ef2d75b0,SP,Southeast
be687363317507b670445b40f548a747,RJ,Southeast
9e053c9ab0fdd14be294b0023de43c71,RJ,Southeast
a9703ec88ee79c7462a216dfeaeea50b,MG,Southeast
7505e32ceab3642b215f1dad52232e45,SP,Southeast
014f2d069b53eec84aed9b8c1d5ef270,SP,Southeast
1a32b53faf914452175c5464561e8f85,SP,Southeast
99174f8fd08e1daf113666a2ad3383d7,RJ,Southeast
94585f4d164dd1117626d9db77c597fc,GO,Central-West
7a4bfd73fec5afa8ec305958566cc3c9,SP,Southeast
961a23e97556fd80b1cad9d03d6fb0b1,RJ,Southeast
fed211da19560ffd876f33622522fe93,RS,South
f8291e8b8489bfd516ec56628058a810,SP,Southeast
d9a4bdd52fc01c93c7807c89e0c67f3b,PB,Northeast
fe7a1d455874b636182ada5aabc23cb8,PR,South
4720c66c135564981e9f6f641d711e68,RJ,Southeast
310e8b3919986313160f2a9138918229,RJ,Southeast
0a095e1e6ef438f5fa02a40716b22126,SP,Southeast
6bddacf78aac366ac0a67de6303d9db5,MG,Southeast
9f9913a52dbfedbf6c7724c8a819bb1e,SP,Southeast
8df658f8c3ad9760b45cf6246f711fe2,ES,Southeast
2872a928c735de2b583371e7b3b37dd4,SP,Southeast
54bca645ded187f38062b20452a649f7,PR,South
cca8b12b9e669afd8a28ff57fd5c5e75,MG,Southeast
236201cdab51aaa8fddb8d232a4024cd,SP,Southeast
ed3cfc1db77dc98f707d942af216e4fb,SC,South
4d301748886972e3ff4b8f930eeea153,SP,Southeast
2a20743119a6cf1759b4ab642bd825cb,SP,Southeast
af31beb9cb1ad7f0dd644d33b9e9ea44,MG,Southeast
639c4f09f533b9236ee3193f39f0e9ee,MG,Southeast
acb64e2599b38fcae12dbfd6bc07859b,SP,Southeast
efe0bc8c596413f5f6193bffdf474f51,DF,Central-West
06e7aeadaa608beaaf6f34c4fbb0e09e,SP,Southeast
ea6e237ce2de204046adcc63b08096c2,DF,Central-West
4ca9f150dfdd7257bd211c0c7c5bb752,SP,Southeast
2d3a07b7b69973a8118724ddd6495600,SP,Southeast
2ec09b0312464955bea7d384332ba8bc,PA,North
2bbf7f0d933e52c5f49be30d8cead4a9,SP,Southeast
9fe9adc0e67dc3577474e2043a3294b6,SP,Southeast
aee1e84981f91b83713ee0d428bc7e4c,SP,Southeast
1b337a877720669c2f18c277c5dbbf69,MG,Southeast
1e28d41a63a43b00df36d4c67bfb8684,PR,South
c5cec2f88aa92fc22fae96e287c61ff9,SP,Southeast
c3eef4ca760d5f65dfa9f6aa4dbd4794,SP,Southeast
7f6b61053ca82a4046d6674e78caad62,PR,South
f55e41abb0f73a6211c59ff1af4cc189,RJ,Southeast
679b6663d92f901171c7d9544094fbc3,SP,Southeast
46ebdabde58535b8751aaf7e6f21fe27,PR,South
5e4fd80186282f6f16f454b24fed62e6,PR,South
cc520770c674e35270d16b7464722c08,RJ,Southeast
8cd7f0ed495e8f7f39ed6c305c1c7250,RJ,Southeast
cf72101ceed03445f4484b48896b4b35,SP,Southeast
6fd7ac88b09163b38f18c5943a6c6885,SP,Southeast
ab23e42942c8611fa3d2b25e29bfbb32,MS,Central-West
6670268d1bb3bfc53f5c2f34abf56ba3,RJ,Southeast
10dd16991df7b09028004ea139cf0111,RO,North
82dd7750451a28d1e779bac86391d1f6,MG,Southeast
66af94f0d6175f030731ae8ae7ed580c,BA,Northeast
a075c0b70aaef6aae7d29efa27a26949,PE,Northeast
1de6fba12e5abd0cc6bf19f9cb96a59c,SP,Southeast
e12d79a6c6de9f0ea5675c54bba9afcd,MG,Southeast
f3089c3aa82840398d566605b79546cd,MG,Southeast
81c19ba9169b16ec020f789b0e05b677,RJ,Southeast
a8eff06bdf2495e11c29273b830ffd0d,MS,Central-West
1a155dcdbb18fc4edd3e90297300f570,SP,Southeast
2e581e2fd057f25288a90c99d06ca1bb,SP,Southeast
c3e03d1569832dcb3cdfa2ea53369220,MG,Southeast
74dee40474c07d57704772fcc2d5e839,RS,South
da056635486469f6a869224f2046ef0d,RO,North
182dc723d820aae1a351f75ab1f53451,MG,Southeast
a7d213cfd2ebd93950339fe79d6b9fbd,SP,Southeast
a0623d34d96bfbdf4d8b42ddc91eca09,SP,Southeast
94a1fd95e0206cf4f438d24d15378685,PE,Northeast
8b9e671a305b19a4f7a11ce24badf10e,MG,Southeast
c744ed8aaea56c48c1e385afdeb17605,RJ,Southeast
b7e0c781ef183b4fdfc3d79fa4588c5f,DF,Central-West
8882489a6088e4fe968a4ef7284d36a5,SP,Southeast
c526b224bf15d912e5dec4f77c71eea0,SP,Southeast
cd115eebfb9859498e984e800023bbc9,RJ,Southeast
574d62d458f862a40cc12c3f41418c3b,SP,Southeast
0aca8fd65c9414894ca4c072b496bc3f,DF,Central-West
88e6c91e3f8479fc2f83e3be6280e05e,SP,Southeast
d399e431e970637a174aadff3eb35990,SP,Southeast
95df670e57f84a2814b2bc4f6b8cb5f5,PR,South
cd4b9c8352526eca79f174dfa228485b,PR,South
dce86563857a5b7113eb74dc94d07fce,MG,Southeast
1778fcb0be86a03114cb65eb6dd45a71,SP,Southeast
7fef300de8ad3161c1ce5697b2c48078,SP,Southeast
4449f5b696c59a721893ab94915b6b3d,MG,Southeast
73bbcfcb50f0200bc6a83f902495c0c3,RJ,Southeast
1ceac3bdaa825ff830917e131f85a2ce,ES,Southeast
b86fa13640bbe026753973deebf377c8,SP,Southeast
d5b301a2087b017c4a9ca9730a2b18cf,SP,Southeast
4bcabc3e1655cbeacb9c68772a40d454,SP,Southeast
16c5e6f9f7b7f5807effe487f706f404,SP,Southeast
8d6592798ee09cde08208f51e7876083,SP,Southeast
ddc1e728d2de6666c8a01a42901d36c3,SP,Southeast
e281adb74e1dbf9dc23670880c9576bf,MG,Southeast
bb5d58576b061cb88c8de69676bb7d8a,RJ,Southeast
b30dd99d568f2a4d77c533d8c41e39d8,SP,Southeast
15b897ae00814eb17fcbd3adf06e0e1f,PI,Northeast
ee5b60a884b4165fa4264e66968b4abb,SC,South
935ceb581095e6dd41a24c74f2f0ca6c,SP,Southeast
4096a1334bdc2b6d0f2c22228c1b47ed,SP,Southeast
3f2e51e61d65ef449d876636ff3f1364,RJ,Southeast
bc450d309c1f7f595c70e89aa3dc7508,SP,Southeast
b9648176c3b792c649b44d811ae35b12,MG,Southeast
98a13a25160f30babbd81bb1d9b3e61c,RJ,Southeast
970aa77d4b6d8573f8a743a35301f294,GO,Central-West
b41fd3073c40d1445c9bd861f4d2a57c,SP,Southeast
bcde4a90c6095d70bfc2085e755383cc,ES,Southeast
23f0ed5b86d3cd96d4b8eba5c92107d5,MT,Central-West
e17af9a9943121826e8b03d00d7e8839,MG,Southeast
ece53d01d909f624beff12b089724fcc,SP,Southeast
b4b7b6904f73bb50942b2af1abec52a8,RS,South
8947279bb0e0ba714b6900e24de09899,MA,Northeast
38c45d77d6e2bfbc062cc6a99305d2b7,RS,South
e58850376bff96218c65670a1747c41e,SP,Southeast
743c5104f424516afb18f53533e4d11b,RS,South
6710f7fe1c2f9abf00197047bea1fed7,SP,Southeast
99b72b76d26475c4412b8d88c363b066,ES,Southeast
7d8720ec0025097d77c1df010b3415f8,CE,Northeast
5d83fb6702300aee684f3e30a1682754,RJ,Southeast
cdba0cece04a0f6241f6ae72f87f2cc4,GO,Central-West
c8173a3b6ff4af2ee9518742726055b6,SP,Southeast
09740ab7c2513db9cf9e691b9266d292,SP,Southeast
aca1c958b4ce2b798919091d10296965,SP,Southeast
9e5c0e7ea478666e07bb55d81ea881e6,RJ,Southeast
e1ee6624f9fde1857c3d03f99c445ddd,RJ,Southeast
6b3a94d9eb50fb6b8fe146eeaa06b575,RS,South
61fc8e04209b454798b344e62dc138e7,MG,Southeast
cb6a4950e6710f3b8b3857fe72dea465,SP,Southeast
595db1a58f8b33d7c1358fc3d894c1a4,RJ,Southeast
5704710086315eb84ea0317c7fd529f6,RS,South
400534a4b8b95df133cd2ed3ffefb55b,SP,Southeast
39bebc8f7773085fe2d0e190058b444b,SP,Southeast
c6a909123dbae964a98b72e526d1e7e3,SP,Southeast
68b92de9c42d4391b14d2889fe20cd79,RJ,Southeast
bfe94f549c2eaf050dfcb6332b9ce759,RJ,Southeast
f6c6f587eb8cc972d92c7efa7de1a208,SP,Southeast
07b0857255ede98368d11c60ae263bfa,MG,Southeast
f4db56f354c71370b4d5dbd25c78b248,AL,Northeast
625ebee3bb8680d39f443c840f5afdaf,SP,Southeast
723aafdd1030cac40ade9dfdce60cdc8,MG,Southeast
15cae6030369d69f884089f8f746a272,RS,South
30dd0ba0ff44c4ed6f79a37b2d333d1b,PR,South
9a19918870ea368b679af4ccead1a682,RS,South
3601d7ff340f497fa2bbe5a612e88844,SP,Southeast
d0592ede120d52303cfb9044a5ff1910,RS,South
d789c00ea59fa11aa39ed8ca4567656d,RJ,Southeast
06cd112a475fd4d834eff32968147050,PR,South
1bbe8a696554b93a76665c3d54e2a5f7,RS,South
6498585d215691d85122192071230014,RJ,Southeast
158500a241d6d6adadbab0da49ed0878,MA,Northeast
669186fd119ac53e75216f2765120fdd,RS,South
c46b80a1d5e25ac1e32520e9b70ded53,PR,South
579ddf1469941870f4417ab3bab71c63,RJ,Southeast
f799a8e6f3abdb5c59d0ad4a5217f032,RS,South
5b714684671e89795b942c4f37c5386e,PR,South
60840dcf2701955cedc2aff564f80c3e,MG,Southeast
af94e18dec6b6045d116bdfb9244a578,DF,Central-West
7b6b0d2de851a700547c7c2a311b17c4,DF,Central-West
e3d1323beac42a0618db14537566ade0,PR,South
67b0294ba64d7074b39bab09cb5a289f,RJ,Southeast
fc9a346aec07e5e6c9e6cd469aaba8a7,RJ,Southeast
7e9747ad862b01f3bf33e9bad4cbf994,PR,South
54ff013a35a23a8a8a20d4ecd8493e7c,RJ,Southeast
cb1e2bf26acb98ef66bb11447a218cc2,BA,Northeast
c66930207366cd639a04c2fdfbfb310e,SP,Southeast
7a399cda317ad8719018d06ee6d2cbb1,RS,South
01f9be48b48de8870e94f9744bd6ed7b,MT,Central-West
d0f147a0b4374cfc8ae03d147cbd27f8,RJ,Southeast
9be907cf929fd53da43778102239bbaa,MS,Central-West
c5f540feddbbe5117756831cc109b1de,MG,Southeast
7466e5f152d3e7c316e2866f8c42e433,RJ,Southeast
8c538bb5d1cd0d2ede1b3c5a8ca0abcb,SC,South
92bf9cd979b4fcdec7b886e53c930705,SP,Southeast
b8f3c05805a908d846c178e4f3f0e875,SP,Southeast
83664b90cbc9021dc475957df7cd4144,SP,Southeast
697f5da4a12635cc0709677e6481514a,ES,Southeast
591b41c77b5d4d9ee155605984b3ec48,SP,Southeast
618f4fb2d1875c43b1821d6280d6e5e2,SP,Southeast
1bf762864813c7d1e7496fb78b4de67e,SP,Southeast
c63812833200850d116bb2ba25ad634d,SP,Southeast
0d18892f140925a15969429d0849f3ed,RJ,Southeast
e1524dd0c685ee8f075fe01f661a4017,RS,South
1815fdaaae692479110428598596b5e5,SP,Southeast
c2321e6be26e2a95d3738900a4d0910d,ES,Southeast
7fba84f2b4ba62e3ba53b7af60618507,SC,South
2fb134171eb8b58c2cb3aef1b480c14e,CE,Northeast
ad2cd139d2158c76a9dd5508150c95f3,BA,Northeast
6003a3a8e782dcca760533542aecd5b2,SP,Southeast
deb7123f2e2f5e7e0997e3af67d058d0,SP,Southeast
402c412f0d4238f4503618b86b509939,MG,Southeast
58432b542d94f1636a9a4aaa6bfb83f3,PR,South
831f66f86273e58c41a61f27987bbc13,SP,Southeast
837e2286b6a07331ea8f43f8f6f3b4fa,MG,Southeast
5f063b22160f5b66dd74ab507d230169,PE,Northeast
00ed8dde25f27c50ed32e0c4f1f8e76e,PR,South
d6851a9cf4328debeddd2f63212ff9e2,SP,Southeast
ec5c23a85c01c4b2bf87caf6d38c8261,MG,Southeast
e474230f2f2d8886595d470351fbadba,SP,Southeast
66437cffe176b78dac1e98ec39e1a7ae,SP,Southeast
1ba79057e794cf0cc51d4da3cd651c2b,DF,Central-West
bce1676dd0edb9474cba3d3aa9067024,CE,Northeast
87c30aea9a70444630a33baa379017a6,PR,South
947c810e89096e900d04c53df5de2922,SP,Southeast
5c515f4bb8616f7feee867ad9a301bf9,RS,South
31b52d74e05f45d15820344d0a11268f,CE,Northeast
f264c34e0fdf350f49230e34796a997b,SP,Southeast
08e5b7d999d037498bb7f2b3ffa1ef68,DF,Central-West
74756ce04db42d46a954f2f687b7686d,RJ,Southeast
a736e75fc7dd3f81d02e337d2e6d35b7,SP,Southeast
ff015a148d2b336072bf54576da83d33,RJ,Southeast
892b4b41830746635f341030c1564ad1,SP,Southeast
302b06db224fdf184b7815e96b72d9bc,SE,Northeast
5f6c856f7e717fe8dad4c19ba6b61947,RS,South
f30065300dac59dfc4bba02c9eac73e7,SP,Southeast
9aa6f4346dce412af1c614f252bebcc0,MG,Southeast
a06845418e31e02c09252e0d38a8cdd6,SP,Southeast
ccb3bd6adc91b59bc8a1bce6f1e336e9,SP,Southeast
4a1292792f81671b2e1460f0e837cf04,SP,Southeast
f5dae6958e7424376b81b4a16284b98b,RJ,Southeast
aae651df85accd493745bd2cea16cb1d,MG,Southeast
1bb8a6a63536e49d6f1a9fd8fffbe4a7,SP,Southeast
7aa906a456a94b0dd1b0eaaddc0e8d50,RS,South
e6035de27a06aca1d56fea7ece3d431e,RJ,Southeast
cc1ee64dda4ae8455b07b22b6fc9f290,PR,South
172a8d88b70c30286a8d76ac735b779c,SP,Southeast
9e1d60f744e20177e6c2b1062af5c97c,SC,South
0dc954c9c93860a5d29fee62c27add39,GO,Central-West
b4e80468d1f6c1fd97421d658e28febf,SC,South
1297411dfdb6b4fc12bf489fb299be4f,SP,Southeast
929a8272f32eb54ed5df77ad7ffa9aaf,MG,Southeast
70fbbcd5673a81a5827edcbb5d3f2e59,SP,Southeast
ce149a268d6f78089c67ba911415d864,CE,Northeast
ed3c3954602b7f3793c2674e29d96cbf,MG,Southeast
efacfd34542547c82d99fb77d0f545cf,RJ,Southeast
5869c52a95a120103ef306ca852d84fb,SP,Southeast
6443519fe0538b895632d5d7817aaff3,RS,South
cf94c4b546f0a5d72297e3b559080483,MG,Southeast
559f9d302aa523b2dd718e956f248db5,SP,Southeast
a48095953c2c52f5900151d001daa464,MG,Southeast
51ed44d911b53453004f168540b0f4a5,SP,Southeast
0c3e6bbb4d61582f912d3acb1adb8981,RJ,Southeast
6543393dbd7da4c36d67ab82914d750c,SP,Southeast
ccbd5f3c7f46b8833facd60c6a4246d3,RS,South
9118ed9ec042f365177a300a886cfb2e,DF,Central-West
f76cd756cb7b70b6f769c529728596ce,SP,Southeast
2005babe96a6efae53dbae29be5e5f39,SP,Southeast
bada0d55f95ceaf4f6744c5987501c90,SP,Southeast
871d486e1b7f81d41839e0ddee6cf90a,SP,Southeast
af959a566c69d8a74b81ba90648f6cd8,SP,Southeast
b4e47d28c7ad1902d486162b8fe5303d,RJ,Southeast
511107f2e6b64baedcc4289bdf4bbc12,RJ,Southeast
1c46b0aadd66e5872fdd69395c3ef376,MG,Southeast
fb5984b299eb1ae66a2f6725317a495c,RJ,Southeast
a40f0cc059051cc7b1ba5465cad570ae,SP,Southeast
881ce84e31c104592c93a2e730cf69a7,SP,Southeast
806a7036f155a4337513c809ec157cdb,MA,Northeast
7c0900292bf1574159e9d7f04ff3aa19,ES,Southeast
698db0bcb90cedf04468cb9e52e8c146,SP,Southeast
f4b50babb4b873117c5817cfb64a210f,MT,Central-West
9a3b9e11aea6ddc4bef827eb1effaf8f,MG,Southeast
d4dd945fa58de986fe8b0fb39cc5f5fb,RJ,Southeast
4c2596cc24c1451ffa0745389966d535,RJ,Southeast
9ba9a573af39c332b4844fee4e2cffc5,RJ,Southeast
dd5e48c0ef4682875574ee7b9c6c2f81,MG,Southeast
316ac291a95ed6a5f1b367a578bf6ae6,ES,Southeast
e83678b18eeb52b82fcff5e21d12cf6d,RJ,Southeast
ebfe079ca7dc32461b16c74985ea8e52,SP,Southeast
2d31f217b1ae10b6d50d1a70d839c20a,RJ,Southeast
8313eb26bc4c26a2a3dd287ad29a8e6e,SP,Southeast
a4a0c32813e4d6b4f6dd95dd11dc62f1,SP,Southeast
f55e489fa5e3fa5cdab0588fb2cf9f0b,DF,Central-West
942e980b77548888b37f7630fb3725eb,SP,Southeast
3e67e5961d248ae6376ee09203e05e83,SC,South
70a41f17bb11f0489b47681e7df35d77,BA,Northeast
63fc3cc680cfe86e7325de3069d53cbb,SP,Southeast
689c90c4e7c7ce8c153b28c11bf8dba4,PI,Northeast
f29399e2ba4959552fe86d37c46bb8ea,PR,South
106de12a9899355912e3b18a9cad1897,SP,Southeast
edea86bf4ed0cf235954acce2327f71d,MG,Southeast
1f4c47d2259bd9e65d581d268b02d0a6,SP,Southeast
d4b09113e561e6fc7d4f3de3c93ac50b,RJ,Southeast
5f4eb019454dc6328afd8f20593c3037,MA,Northeast
3926f22b694788137fdaa35bee5992d8,SP,Southeast
143a4083c98eed4151715356aab75996,SP,Southeast
0c1e0458ba5d882b1b85cf1b80528ef3,MA,Northeast
d2690de6c17e258b5cd23a7e6d33beb4,SP,Southeast
db19e8cffbc71ab7e1c29a1d6e4935e0,SP,Southeast
cd5f79d3ad1687f27defdd03ce9523b0,CE,Northeast
e30b71f331d7484590d41e75507583fd,RJ,Southeast
4ccadb3017d7e9ee8ba9523f00e6759c,CE,Northeast
77d26bcf98f1185febc59b7a80a13a2d,SP,Southeast
9a52414431ab1b516acea1e0f953c6a1,MG,Southeast
0068b31b2dd799c334e7b6283333f84a,RJ,Southeast
4e3a88c13c2cbbeef7ed8a4876ca3289,SP,Southeast
3e92daf13094e2b667e2f2c38a4ce969,PR,South
dfc05ec4cd332bc05c602f36c93e5f6e,MG,Southeast
b65fc28ad254f61c3fec97d5a3c021de,SC,South
66b84aaef46998841f07082b24004842,PE,Northeast
92e467b22526e35c020e4b58b03ba8f3,SP,Southeast
efab7a8022b17f28b622e1895c2adc65,MS,Central-West
c1bce0aa640fafe73edf9900e0084566,PR,South
bc000f3077e678720eac36cdba124c5a,RJ,Southeast
8c4d6b0b94bdda396e839a02feeaff86,SP,Southeast
3d69958f34ccb5531b6ad0d8db7636e9,SP,Southeast
4c22b6fbb2fa829e31d83b4160faa4ee,BA,Northeast
8edd7d1672dcefc4681d240c3f151a13,SP,Southeast
c9c7b9fb75b1ab9f0bbcd37f1c77c4b1,RS,South
09f172135a40bccae4067425f7abe0a0,SP,Southeast
29e4db23d4fe543537f8335c807563ad,SP,Southeast
3a3eaa27404d482a1a4f0fc8897d03d8,RJ,Southeast
f501c6a2d17e3db17c26f8728988616b,RS,South
887b8a65e05f6ac52b0084002f88b30d,SP,Southeast
c8ffa0b63dd74e4733f3ae1f2c1ac5c0,MG,Southeast
6daa07361d72c59bd20fae597b1afb42,PR,South
aff091d3610e27f6a5354d603830e328,BA,Northeast
e165d4c6a0d945a813e8a3bf42faa500,CE,Northeast
660608e62e70ab3f3bfe728f5098e686,PR,South
2e401a3a209079930afd5f9e57ec6bb3,RN,Northeast
d53f6de0d9148c8a17dbb4a993494f66,SP,Southeast
63c27e2aa9bf68a1c484ef91d4c1f247,SP,Southeast
87c5e6216d546c37debb656dc3372eb4,SP,Southeast
3f8859a917d15a0ea9b7677e585d9271,SP,Southeast
87c10876090200b63f130ffb699b2e82,ES,Southeast
bade46d49478a63c01dca6a9ae49dfa9,PR,South
fc322ed337200cc851691601159ba5da,SP,Southeast
33e121698cc308d56daa525cf4d590fe,SP,Southeast
c25554a6eb88dd24ee0c9490945e6f78,SP,Southeast
c9451d1226cf81d85fdddb4e608d00c5,SP,Southeast
7bc2e455b6baa1f35526ec0f24968e34,SP,Southeast
44a1b8350ca123d2dc3815d3db6dbfc6,CE,Northeast
2e373e3e8d560be62b5db0358183b0c9,SP,Southeast
a5931868ca3c3ba7b8b15801b97fec1f,SP,Southeast
ba06469dfb61ced36ea2962bf482aeef,SP,Southeast
db5dc8cf7cfb2c69fcd619e1b291af2c,MG,Southeast
10446123eb88ee10a2ae901135bf2b9f,DF,Central-West
9e149ead4e8efd723112fd08d4896958,BA,Northeast
bfaa59943933939eb6bfb564519e794e,SP,Southeast
cc6acd0ad91aaeff9d3a67fd55b57196,SP,Southeast
7a95d4d532661c21c68fd13ebf6a95f4,SP,Southeast
25bd5231b15435eeeacc0ead2fe31ca7,BA,Northeast
d25c28e2e418a2f688e8e17130b29b49,SP,Southeast
ec504939e5affa24c1a5e9be32c5e22e,RJ,Southeast
5a9c24ae3a1031f1439b260a24d14f36,SP,Southeast
fc05d47a498e95d77cbbf3d2e0f52e96,SP,Southeast
26ac23df56e62150d9f3d4bcbe1feb87,SP,Southeast
c9dbab4b73e48bd978bb5a5114ee6e3c,BA,Northeast
a85ccbd509c181ea209a92956e8f181a,SP,Southeast
014e22ebe12fcc0f03d5f3ed1d15f86f,PB,Northeast
38278865371cd2796600255e9d1bb872,SP,Southeast
8c99550966de67486c939c2337338326,SC,South
e04f1a56c179e5072f239aa83ee0b5c7,PR,South
93bbf7c08e1faa50b6c60abe5337ae1d,PR,South
a70354351603c255327b5159c9c3b5ec,RJ,Southeast
9a26bc2f56790acd34d1ac7bd666fb56,RJ,Southeast
5dadf9303f4c0c38d65b444aaf92b86e,MT,Central-West
378149ca89a5e5020931071114dd8865,SP,Southeast
e34aebde692d331d54140c5dea6689d6,SP,Southeast
15f206410c0905662708a12162a2f52e,SP,Southeast
319a6bce8c595d7bbe2199dd09d671dc,DF,Central-West
020b0645ceac44c1ae2de1ed2bc02b54,MG,Southeast
c538e5c2e48c6a255de59da12a3d8c69,RJ,Southeast
7ea3bd65e6c54379467e22d1a7401993,SP,Southeast
16fdfe3c4f948f802baee3f32d1f99fe,SP,Southeast
9207f1d43091730646697eb497a6819e,CE,Northeast
69102d5701c84308921872f27b7f77c0,MG,Southeast
aa1367a3e933112df50ac2a81601fba8,SP,Southeast
bd098a986b24ba5fe13034ab75b5d7e0,SP,Southeast
9b07642438e9eacf96571117388677ed,SP,Southeast
938b039aef166fd68d32f4c69045d61f,RJ,Southeast
5358667640552c9500b4735e5f3a04a2,BA,Northeast
21c11854807d25c65f28257f14277612,CE,Northeast
2f937d962a1f0691576517e89efac3f8,SP,Southeast
b432d37586f6573cbc1ea2be415a318a,MT,Central-West
2a0bf30f53d53c759be496caad1e1ae2,RJ,Southeast
40a6e923b893f7a7d8dfa9a118d341c4,RJ,Southeast
27f23d8561167f6d79c935f4bd5c80a4,BA,Northeast
c62d3321fbc841fce665169b9f3218a7,RJ,Southeast
ffa36f901675ec7bb972fc9c0d773d1f,MG,Southeast
0e9c4e44b69e8121a012447298f5e71a,RO,North
0677048b122422b313b96967d64e8cb6,RJ,Southeast
ad246c27f1d7a8e342b64ced001e13c7,MG,Southeast
9303027a4c0c8a1e479e4c67045dff4a,RJ,Southeast
bef38470e63f1682262948029b5d9ab5,RJ,Southeast
bc2723356fa3f373b455c0a3112dc495,PE,Northeast
df4058431c8103750dddc04b0b6583f2,RJ,Southeast
7a8e56dd4f844761d678a6c77a78c099,SC,South
f01d004f168186b4d834b318d9309d5d,SP,Southeast
ea87a3c76facc40864ce0887652426b2,SP,Southeast
d3fe25b67cddc1a46644b30c693cde08,SP,Southeast
8655fe7b7fda80004fa4c9e0cd65cd57,RJ,Southeast
b967238a0fe0ef52fdd75b99f50ffde9,MG,Southeast
28dfc2aca610daa042f70f24daa45874,SP,Southeast
1e46ef7cbf5b8032047691745edf0ded,SP,Southeast
c37e1557e41bd2262d75e5b12712720f,RJ,Southeast
9323fd17ec223b6127816f5a6b2e99bf,MG,Southeast
3a832bedadec4eeb67d0942c8f2f37b4,PI,Northeast
e372f3a95dacdd4355d7b654310fd683,AL,Northeast
e99735b6b3039368cb6af2e0df9c2e08,RJ,Southeast
344423c2e26d47d2b6d3dd363a89e812,SP,Southeast
ad3f07a4054852c521ff9e3ce2d9a682,SP,Southeast
31f3b17dcd0402e09a9e1841d4b6a25f,SP,Southeast
e23dba10288e2e2038f508163937888c,CE,Northeast
7324d9346e8232531da71467241de8d1,SP,Southeast
e7435f769bcd1ded1c00cc944ed10efa,SP,Southeast
002b24cb2cd0c3e575040dbd278885e3,MS,Central-West
eae91bb4fd71dee28c1a58ca9d90190c,SP,Southeast
2421c7be6e7456c06f434ff26cb4223a,RJ,Southeast
b5121f7fd1b0aa4addd65853b3b2e1b6,SC,South
cc1899cdfc1e118fad562dcc7fa8324a,SP,Southeast
48e080c8001e92ebea2b64e474f91a60,SP,Southeast
faba85ebc5cfe2a7bb060d3287493701,RS,South
81a478af8cea558a5a07090725be2acd,PE,Northeast
c41a4728cac7bd1053babbbd2480bb83,MA,Northeast
5a99f3ed7b721d9aa04b6f73e0abdfc7,SP,Southeast
bbfcb80281d72b0f7b1948d4da74c0fb,SP,Southeast
b6dc654ea3ba172d3acd4a753b12359a,ES,Southeast
2f8fcd269075c37465fd25597ed3b5ac,SP,Southeast
c5741f989a6049395c73425008fdba81,PR,South
34e65600409fc09eaf7e45fcd61041a9,RS,South
15e031cf72d00a4301c5aee54ce84bd4,MG,Southeast
f5f5d84155b71366648375418c62a566,RS,South
cb2c6606e660a6aca65c6a004f851270,MG,Southeast
9e474bb844a79cb40d7289813d98c2a2,PR,South
e79287928f6f8b4e1fdd598c3e0b43e7,PR,South
0a69a5c6297718d8964fba58fbb675e7,SP,Southeast
41f7daecd21e5bf31d52eead8fd593fe,SP,Southeast
f4285ca515912592837da578425f59e3,RS,South
9acb03b0d01aa03db89109d3b514e1b8,RS,South
64bce8bd37d9f4b8a8d92264a086ba03,SP,Southeast
52f53291ff1011cdb7d19e97f2648974,SP,Southeast
e0880ad910dbb5425bf9d8d2a1f8fdf3,SC,South
c9c7fe860d602373a9e93f8bfe9d877a,RJ,Southeast
6e303063ecd7e907ca5bd3788d737dbc,MG,Southeast
6cf5c6ed017f9173bbd016ee51e04f68,SP,Southeast
9a2dd61cc19001c3ace30736bb37b2cb,RJ,Southeast
77909ecb9985cb412898f220fcb008da,MG,Southeast
f2a517cdb90d799c2c54fc8836978628,RJ,Southeast
b3d7539a250e20ae9c55ce217deb3fda,RS,South
09678fa7223b533a073bdb09189826ae,RJ,Southeast
83e4193ef8adca21142f06ba078bf556,RJ,Southeast
f45be1f885a95dcb91592d65ea0b3ec2,SP,Southeast
316540a76ab1fe860a9cddf7f2f6717a,SP,Southeast
1560fed88d27791ad7424cd066b3decc,MG,Southeast
0571f7b90c34aa2014e05f5742761b6e,ES,Southeast
0d41b4a10415bd94fbc317599df557c4,MG,Southeast
9df17b8d40bc9830bc95cae9b08847e8,CE,Northeast
620b70aca29bc1d6c4189c3f33a8667e,SP,Southeast
de76c053dbad90bafd8a716bda05ae07,PE,Northeast
f03b4ce360b0d79f411799cf275fb9c3,SP,Southeast
d445b9c894d13feec15913b63b8f802f,MG,Southeast
9e0178d087d4ed2d63d4e774a9d761ee,MG,Southeast
cc86450272a53093d7737ae483c151be,SP,Southeast
c1d73d8388eab6321d6346ec5571cad4,RN,Northeast
bfecc12a12bc030a1053d53726f44f4c,DF,Central-West
0f80e191c93db94bca6006c000ad3989,RJ,Southeast
4d042e4dc301e869d325e4dd227beafb,RJ,Southeast
533a50f4592ff36c1041d824d4c67ac9,RS,South
ef95061d7fabce59a19b991b10e9bfc5,MG,Southeast
8509865d572d9f571742875e5a6b41a9,SP,Southeast
219857d3d1aacbc175d70a283f702ba9,SP,Southeast
18a7334e84d18a1258eb22367af3498d,SC,South
e9fc7edd6cde2e8c4f7f8617ed9cc8d4,SP,Southeast
fd2ffd87e77f39fb17fb2574f4e3d52d,SP,Southeast
