order_id,order_status,order_delivered_customer_date,order_estimated_delivery_date,delivery_status
6cdb9c6dd8a5888b4dfc2ca57c8fb500,delivered,"2017-09-22 12:58:03","2017-10-03 00:00:00","On Time"
205d5db88d0a8b3736d1afa2f6a329c5,delivered,"2017-06-07 14:15:08","2017-06-21 00:00:00","On Time"
e5ccd8b1ea09c33c4fc4f38dd671cd15,delivered,"2017-06-23 12:03:54","2017-07-06 00:00:00","On Time"
23e7bb857c480aa4791ff2f7f2a5e151,delivered,"2017-09-23 13:49:53","2017-10-04 00:00:00","On Time"
bc3b41b122d09bb7f293e287bb496235,delivered,"2017-08-21 21:54:44","2017-09-06 00:00:00","On Time"
304979f072f7041aca154907e01172c4,delivered,"2018-04-10 14:03:55","2018-04-18 00:00:00","On Time"
7534ce179e1751acc26f743ab22ace56,delivered,"2017-06-19 19:37:34","2017-07-06 00:00:00","On Time"
39cde8f6f6f076f3983c33a3743b8267,delivered,"2018-05-08 16:52:13","2018-05-23 00:00:00","On Time"
4b5e7707371fb7f696930fc47efff1f0,delivered,"2017-10-24 19:10:27","2017-11-13 00:00:00","On Time"
4a2d2e4b9b76f135b1e266f10d8de0ac,delivered,"2018-03-13 20:48:39","2018-03-05 00:00:00",Late
26a8b70dd60471873b430431e691d222,delivered,"2017-11-22 20:21:59","2017-12-01 00:00:00","On Time"
cafaa2f3a1466caa4be0de187d9a228a,delivered,"2018-03-14 20:22:06","2018-03-15 00:00:00","On Time"
fb037b16fa0ee4985e3ad5590d817f62,delivered,"2017-10-31 21:31:55","2017-11-17 00:00:00","On Time"
6c9b54dfc2bd3e8b9dc0ac5032502cf1,delivered,"2018-05-02 15:12:30","2018-05-17 00:00:00","On Time"
340faabdffbbb1609243e82b523fd315,delivered,"2018-01-04 20:28:48","2018-01-16 00:00:00","On Time"
55b8090225e782a06895d20d302d5630,delivered,"2018-05-28 21:17:36","2018-06-01 00:00:00","On Time"
611dbbe94f5a41ae2520035297b02b3a,delivered,"2018-06-28 16:32:42","2018-07-05 00:00:00","On Time"
71d01b8be202039f218a6f2eb61e16ee,delivered,"2017-09-06 19:29:46","2017-09-15 00:00:00","On Time"
f826855672324b0ba0f50c0d67d00ac6,delivered,"2018-01-09 22:44:48","2018-01-22 00:00:00","On Time"
2345b8390d7bd4e3dd2bdd0dd7ab89cb,delivered,"2018-06-07 13:18:33","2018-06-08 00:00:00","On Time"
88d55d6258872b31bf45ce51a6675c2b,delivered,"2018-07-09 19:24:47","2018-07-25 00:00:00","On Time"
f254096e9b44caa1eeb5852c743cbcdc,delivered,"2018-07-09 17:52:32","2018-07-26 00:00:00","On Time"
e3b590488d25f7c5f71f63d2bfea59c6,delivered,"2017-06-19 18:48:45","2017-07-17 00:00:00","On Time"
19c0c76962278b152cc44fc63ffd5e48,delivered,"2018-05-17 20:19:49","2018-05-18 00:00:00","On Time"
ab9dddcfaf2bfc259fdeb299d2ed6d7a,delivered,"2018-06-01 19:42:31","2018-06-04 00:00:00","On Time"
7fa9efca67559f2f13c0656e55967397,delivered,"2018-02-07 15:09:34","2018-02-16 00:00:00","On Time"
302ba220a9388d22b3f036a1b9919b3f,delivered,"2018-01-23 00:52:54","2018-01-02 00:00:00",Late
36fab5ed597c9dca017dfa0711e84687,delivered,"2018-06-26 21:34:32","2018-07-18 00:00:00","On Time"
c8a943770fb49db56e8f9621794fcf23,delivered,"2018-03-09 19:54:42","2018-03-16 00:00:00","On Time"
2b0a7970a6bf2282bd4f9af0e2bf073e,delivered,"2017-07-20 19:29:54","2017-08-03 00:00:00","On Time"
dd31111df3c5c93d9be367bb8de6d3ed,delivered,"2018-06-22 17:41:47","2018-07-12 00:00:00","On Time"
e9fa39cdd3ac7f2e20e908d54ad932c6,delivered,"2017-06-07 08:37:39","2017-06-19 00:00:00","On Time"
b741ced31205b787eebdd0cc7f220b0a,processing,NULL,"2017-04-17 00:00:00","Not Delivered"
2e87cd077eb729dac6f6035112105f51,delivered,"2017-08-01 20:37:05","2017-08-16 00:00:00","On Time"
80b5b891e5c825112137c3ee080e5db6,delivered,"2018-08-04 18:57:39","2018-08-07 00:00:00","On Time"
6d37c6659de0183777f4035151bd508a,shipped,NULL,"2018-04-17 00:00:00","Not Delivered"
7133406d1bd96132730da545d3bec6f9,delivered,"2017-06-28 14:41:25","2017-07-10 00:00:00","On Time"
0b8dbb26699a171be239666299d2174f,delivered,"2017-03-28 14:20:11","2017-04-07 00:00:00","On Time"
1c4f77cb28067456e266e0660dd20bdb,delivered,"2018-07-10 16:31:49","2018-07-25 00:00:00","On Time"
a1abeb653a4d4cd1e142ccb8c82cd069,delivered,"2017-07-25 19:32:56","2017-08-14 00:00:00","On Time"
818cf91c7ef144fce0787e97d81199ad,delivered,"2018-03-21 20:58:47","2018-03-22 00:00:00","On Time"
61a029ab4f9a513d4ed1c5b3a5d4f125,delivered,"2017-03-27 15:18:21","2017-04-18 00:00:00","On Time"
031f32fc546699a954d6d89cfe9ca029,delivered,"2018-05-10 19:42:09","2018-05-17 00:00:00","On Time"
22014e568766c4f4d4faf4f8ee12c606,delivered,"2018-07-14 01:40:49","2018-07-31 00:00:00","On Time"
c36fb6428310de9e2e53d78caee5baf1,delivered,"2018-08-21 18:44:48","2018-08-28 00:00:00","On Time"
bae1791d3987fa528b382adcc1de4db1,delivered,"2017-09-22 16:38:43","2017-10-04 00:00:00","On Time"
976dcbc03eb11fbed9a4a2fd6d2bdb22,delivered,"2018-04-10 01:07:50","2018-04-23 00:00:00","On Time"
48aa8c19814f76592f8bd0e7b8f604c8,shipped,NULL,"2017-09-18 00:00:00","Not Delivered"
8134e15d81f56adef78090ac6a366f2c,delivered,"2017-05-29 13:22:56","2017-06-08 00:00:00","On Time"
405b7a0bffb459dbc7646665024a2665,delivered,"2018-08-16 20:29:33","2018-09-06 00:00:00","On Time"
56030114e560e8093abc06e38626e871,delivered,"2017-11-30 21:04:02","2017-11-23 00:00:00",Late
382a2285603c57524f1b44601ade85c3,delivered,"2017-09-18 20:36:20","2017-09-28 00:00:00","On Time"
c1744d99c590086c1965ea4e382e850f,delivered,"2018-08-22 00:03:01","2018-08-24 00:00:00","On Time"
6f91e4738284a9312089fd89f0d61648,processing,NULL,"2018-01-19 00:00:00","Not Delivered"
5adb5eb1fe82008e15f6eca420111c7b,delivered,"2018-04-24 21:04:09","2018-04-18 00:00:00",Late
08d8f90d77d9280c2e00ee3d749c22ae,delivered,"2018-05-08 01:42:43","2018-05-21 00:00:00","On Time"
01e9b3d727e46edf036b0bd549c38bb4,delivered,"2018-02-05 21:37:03","2018-02-19 00:00:00","On Time"
f907037403c50e681d45e8e55ba27420,delivered,"2017-12-21 20:56:53","2017-12-28 00:00:00","On Time"
540c5ef7f6c23f2547a73029172643da,delivered,"2018-02-14 17:22:52","2018-02-26 00:00:00","On Time"
b54fa43051fefab27d1f06b71938062c,delivered,"2018-06-12 14:42:29","2018-07-12 00:00:00","On Time"
b5fee65bd894e490f09a8b389cce552e,delivered,"2017-11-03 21:27:38","2017-11-10 00:00:00","On Time"
24299ef78eb1c1ba5e7288e3b1a90c85,delivered,"2018-08-17 20:16:38","2018-08-24 00:00:00","On Time"
fcfafe875071744d2798813304dd6076,delivered,"2017-05-22 10:22:41","2017-06-02 00:00:00","On Time"
656a18a8006d264fcc120edf67a4e98c,delivered,"2018-08-27 20:51:48","2018-09-05 00:00:00","On Time"
a7b6b0d33a2814dff897167e737b22c8,delivered,"2017-02-20 09:33:04","2017-03-16 00:00:00","On Time"
d9aefa5d4ccd369c783f5121e069a470,delivered,"2018-05-10 18:19:33","2018-05-18 00:00:00","On Time"
50c148a26a1b15414632c64a2942374a,delivered,"2018-03-15 21:27:23","2018-03-22 00:00:00","On Time"
58b67f446540a1c1819147153c99297c,delivered,"2018-03-04 18:36:26","2018-03-06 00:00:00","On Time"
465bf2bd806ec5b47ff89a62e4c44071,delivered,"2017-11-14 18:16:08","2017-11-30 00:00:00","On Time"
2f294840fea106bd571d9753ef8decb0,delivered,"2018-01-31 22:58:55","2018-02-20 00:00:00","On Time"
d41e97a225fbac25a0a54dda976cd7b7,delivered,"2018-06-29 19:02:52","2018-07-23 00:00:00","On Time"
8ff20d37027a8cfec2d000bef37ec50e,delivered,"2017-12-29 13:17:06","2017-12-19 00:00:00",Late
75cbdf50ad99f2f1770fca4ef27142fe,delivered,"2017-12-19 18:11:42","2017-12-22 00:00:00","On Time"
6d7bfd3551f91299c7e4b7f0922e9e75,delivered,"2017-09-08 15:36:41","2017-09-21 00:00:00","On Time"
dc46190997992f32077f47f637ea4878,delivered,"2017-05-29 09:58:04","2017-06-20 00:00:00","On Time"
e72da0a92e7a0a236b5a2e8fabf5ceba,delivered,"2017-05-12 18:39:53","2017-05-26 00:00:00","On Time"
3cabe471faa982a15a1e8a9e4b71559e,delivered,"2017-12-15 21:46:32","2017-12-15 00:00:00",Late
9175e3d0958ce6f5f907c1c9a723e0a5,delivered,"2018-03-12 17:19:32","2018-03-12 00:00:00",Late
303ee5296914e7240620a31df874be35,delivered,"2018-06-08 15:42:03","2018-07-04 00:00:00","On Time"
fd489f6002a8893e03f9b3994f341148,delivered,"2018-06-25 16:50:55","2018-07-03 00:00:00","On Time"
b1791785e507945110408ae91ef3fa18,delivered,"2018-01-04 21:53:14","2017-12-18 00:00:00",Late
f4d52c8679d7de408090a7c7ec487cf3,delivered,"2017-09-14 16:33:09","2017-09-22 00:00:00","On Time"
5ab34a3449b54e0fff6d7ba20781a655,delivered,"2018-08-13 17:40:37","2018-08-14 00:00:00","On Time"
e08878ad70acad81d0e90f59e56ce9a6,delivered,"2017-12-12 21:06:10","2017-12-20 00:00:00","On Time"
56474ed1d027aa1916357d337c62ec41,delivered,"2018-08-02 20:05:38","2018-08-20 00:00:00","On Time"
5adb95fe0aa8a0d29d029194724df6b7,delivered,"2017-10-17 22:23:20","2017-10-16 00:00:00",Late
26d7357adcc99525a7f5133dd2b459ad,delivered,"2017-12-15 13:52:37","2017-12-27 00:00:00","On Time"
a7f4bdd6d19c92879d484c48ada14fa9,delivered,"2018-05-14 18:53:24","2018-06-01 00:00:00","On Time"
647b9b6ca86146f9f4c6cc9cc9778bfe,delivered,"2017-08-15 19:29:56","2017-09-01 00:00:00","On Time"
e38aa5befb2c16e6a029d9935d82cf89,delivered,"2018-01-24 18:06:43","2018-02-06 00:00:00","On Time"
71617b4d63e4b160210fb3461bff7591,delivered,"2017-11-21 19:38:50","2017-11-30 00:00:00","On Time"
61527d1d8e32b98b5c185fd4f23a7876,delivered,"2018-07-05 20:56:32","2018-07-25 00:00:00","On Time"
d1145062aaf9a31027f9fdd20e8bf0c9,delivered,"2017-12-13 21:48:44","2017-12-26 00:00:00","On Time"
1fb42df5f777c1b9bf5790d888e15075,delivered,"2018-07-02 19:07:45","2018-07-20 00:00:00","On Time"
432c5d90dae98b9496ac75c5108c530a,delivered,"2018-02-25 10:48:59","2018-03-08 00:00:00","On Time"
6f791d3c2f75ec3ec0e97decd281b0f3,delivered,"2018-07-28 17:54:39","2018-08-08 00:00:00","On Time"
57cf4d744c7a883ddf948f733a52da42,delivered,"2017-05-07 11:24:52","2017-06-06 00:00:00","On Time"
39025116fcaa7e80f47dfc0cd2bb4207,delivered,"2018-05-04 19:42:17","2018-05-18 00:00:00","On Time"
9021fdebb45ac827a6033d6969d5c2e3,delivered,"2017-01-13 12:27:45","2017-02-07 00:00:00","On Time"
b0583ba2feafe957830cec120a4dbfd4,delivered,"2018-06-26 01:18:25","2018-07-16 00:00:00","On Time"
4c1cb5347e5cb2d9787834ae859c60b6,delivered,"2017-03-17 05:38:53","2017-03-29 00:00:00","On Time"
ace8653b9b01a6d0347aa993f8e9b0a5,delivered,"2017-04-13 15:34:25","2017-04-27 00:00:00","On Time"
e389f1491d9b728672f73f3d7be14533,delivered,"2018-01-08 22:20:36","2018-01-22 00:00:00","On Time"
3762c0ef92b5bc397671e6d7e6d5672f,delivered,"2017-08-22 22:42:13","2017-09-12 00:00:00","On Time"
0eb7be028002e3ece83dc67396d6568b,delivered,"2017-07-21 20:17:48","2017-08-04 00:00:00","On Time"
07ae1be141672315e599bc7ebf23c5f5,delivered,"2017-10-07 00:16:52","2017-10-24 00:00:00","On Time"
23012529620559c40578e18d7746f3ff,delivered,"2018-05-11 19:56:49","2018-05-23 00:00:00","On Time"
4ab19a6809950d1e5cd7ad49ce3c47f6,delivered,"2018-05-18 18:05:07","2018-06-01 00:00:00","On Time"
3d570969ca912ed5d24b3d9fee30b739,delivered,"2018-03-26 21:23:42","2018-03-29 00:00:00","On Time"
78a921fe4bd6b5ca34e29ea5749bce4f,delivered,"2018-05-25 12:14:41","2018-06-11 00:00:00","On Time"
614ac345b8ae4fb04e145cb26a089760,delivered,"2018-04-05 13:05:30","2018-04-06 00:00:00","On Time"
87ec13ef07cdf6f1e35508ad1057947e,delivered,"2018-04-04 15:26:49","2018-03-26 00:00:00",Late
b0e27a07c49f580ee1a2c6418cd7a5cf,delivered,"2018-07-13 19:23:54","2018-07-26 00:00:00","On Time"
c07ddbce3f94a335544e744012c52f0f,delivered,"2018-06-20 21:04:42","2018-06-28 00:00:00","On Time"
1642e31bb76f2a24c290180af7199534,delivered,"2017-06-22 15:56:50","2017-07-04 00:00:00","On Time"
9d71dfb3ebb4e219c2d5b658c31cc476,delivered,"2017-07-27 17:37:38","2017-08-01 00:00:00","On Time"
df3094913bc127b3b866783f3a915565,delivered,"2018-01-26 21:59:02","2018-02-14 00:00:00","On Time"
7dfdd7eb79e2cc6f2fd2e5c400050a84,delivered,"2017-09-11 20:13:37","2017-09-20 00:00:00","On Time"
ecd8062fbfcffa53761ca8b8a5f9b01d,delivered,"2017-11-24 17:24:43","2017-12-11 00:00:00","On Time"
7884a405695cfa1ef341433ff3bed5e8,delivered,"2018-03-29 22:13:05","2018-04-13 00:00:00","On Time"
d474ba46ee8562bcbefd8076c3e0a6bc,delivered,"2018-01-02 10:10:35","2018-01-18 00:00:00","On Time"
85c6b7c4a9bd682b29898b2ebbcf2e4d,delivered,"2018-08-01 00:03:33","2018-08-07 00:00:00","On Time"
2d7fab68acf33daf2ba5fc66a9435377,delivered,"2018-08-28 13:47:30","2018-08-31 00:00:00","On Time"
88b3b4d2f2d10a6dafd468832fc6962f,delivered,"2017-03-22 12:48:30","2017-03-30 00:00:00","On Time"
f4038334bfbc2eaa6d1f3bfece21aa4b,delivered,"2017-05-23 11:57:42","2017-06-01 00:00:00","On Time"
88ed80694131b1822708424297e13908,delivered,"2018-02-06 18:52:40","2018-02-20 00:00:00","On Time"
1e0f40bbfe787796d0c56e3795dc94d8,invoiced,NULL,"2018-08-09 00:00:00","Not Delivered"
6552ae78f1de31bcde1fc2cfcab0d25d,delivered,"2018-06-18 20:34:58","2018-06-07 00:00:00",Late
016a938f2b34aa5ef05027fc83f5b81b,delivered,"2018-01-30 14:28:48","2018-02-16 00:00:00","On Time"
1d855e8c92028241ca7037420e529185,delivered,"2018-01-14 13:59:56","2018-01-29 00:00:00","On Time"
adb8036d8a5a923d533101a9a7397523,delivered,"2018-08-28 18:32:11","2018-08-21 00:00:00",Late
11de50ab7226b408f3a6b59c12e11c9b,delivered,"2017-11-17 19:38:35","2017-12-06 00:00:00","On Time"
820349ed7a25bbfa196bb4f9a28442f2,delivered,"2017-11-27 18:32:27","2017-11-29 00:00:00","On Time"
21bdc97768bc2e7a3e428d0ede7deb85,delivered,"2018-04-06 19:20:49","2018-04-03 00:00:00",Late
850bdb83409632771907268b16c60bb7,delivered,"2017-07-28 21:17:46","2017-08-11 00:00:00","On Time"
60dd1f3b513374229c549a9a31475a54,delivered,"2017-09-26 21:30:04","2017-10-09 00:00:00","On Time"
b22fe8539dd76cacfc5337279db388b9,delivered,"2017-10-11 20:18:02","2017-11-01 00:00:00","On Time"
8ef9773bd9ab2847c59fa02239ab6b43,delivered,"2018-02-08 11:56:46","2018-02-08 00:00:00",Late
c679e1baef76a7cf123dc697fe11c7ad,delivered,"2017-09-05 17:18:03","2017-09-13 00:00:00","On Time"
f3c99890a23a7a4c9998c133ab700a10,delivered,"2018-05-09 17:49:01","2018-05-24 00:00:00","On Time"
c8613f1f2b834e72422ddd76442f677c,delivered,"2017-12-28 04:14:23","2018-01-04 00:00:00","On Time"
3d24c492f9555a79d4d6fd3a22fbee1f,delivered,"2017-02-13 16:37:38","2017-03-02 00:00:00","On Time"
2e83b15e672c7df0e3f0b25365aeaade,delivered,"2018-05-23 19:02:40","2018-05-29 00:00:00","On Time"
b2474e46a04ca0a4e74efac9384ea7cd,delivered,"2018-05-04 20:45:43","2018-05-15 00:00:00","On Time"
2fa0de151b7f1f86d97df7c2a0e11626,delivered,"2018-06-18 18:08:40","2018-07-04 00:00:00","On Time"
4fa9d0878410252bb7108bfba1b99ac8,delivered,"2017-06-05 17:02:57","2017-06-22 00:00:00","On Time"
242e24b7eaa9f48cde9d679f8591124d,delivered,"2018-05-11 15:54:56","2018-05-25 00:00:00","On Time"
18edb9e5b61f525f0da899c852534893,delivered,"2017-09-06 18:13:22","2017-09-13 00:00:00","On Time"
8c300dccf86d2468e58d252d1c7377e5,delivered,"2018-02-16 21:59:02","2018-03-02 00:00:00","On Time"
5156f62d18510bbdc946ebbe9846a6d4,delivered,"2017-08-17 20:47:52","2017-08-29 00:00:00","On Time"
43581787775b8fbac5c4d6dfb76ee984,delivered,"2018-04-24 16:35:05","2018-05-14 00:00:00","On Time"
87c8e3ac05f5f884b03609437857cec4,delivered,"2018-04-24 21:08:50","2018-05-09 00:00:00","On Time"
a785f992778e63bfb3b2288b684217a2,delivered,"2017-10-30 19:29:35","2017-11-09 00:00:00","On Time"
43f637f4ddf1f51c9a9ab9a34856d259,delivered,"2018-02-19 20:17:36","2018-02-26 00:00:00","On Time"
e05baad10996981eaa39afb7caa38517,delivered,"2018-03-27 23:34:58","2018-04-05 00:00:00","On Time"
693baf16595f02138e24e30ba2f1925e,delivered,"2017-06-03 09:55:36","2017-06-06 00:00:00","On Time"
d82b18538d54e63389c7a2a8bf8a875d,delivered,"2017-08-07 21:07:54","2017-08-17 00:00:00","On Time"
355ab384aa99e2354527c4defcfbab72,delivered,"2018-05-25 15:20:52","2018-06-01 00:00:00","On Time"
278b7931248401487747dd5edf32a710,delivered,"2018-03-07 22:48:42","2018-03-13 00:00:00","On Time"
714e87e589c74ad0e8ddb6b9c9706abf,delivered,"2017-02-17 11:34:51","2017-03-14 00:00:00","On Time"
12f2f3174deba94de2aa43ad4adf6d3e,delivered,"2017-10-30 20:16:38","2017-11-16 00:00:00","On Time"
6c187a778a170f2bc6beac3979e3a81c,delivered,"2018-04-16 18:14:28","2018-04-11 00:00:00",Late
ced1ad511f0040ea9b8eb5008d7d1344,delivered,"2017-11-10 20:11:47","2017-11-22 00:00:00","On Time"
fc570e267c5c6bd72f926b1e075e9840,delivered,"2017-09-14 18:53:30","2017-10-02 00:00:00","On Time"
7748e0d22cb39dacfbbe50ab2cb768fa,delivered,"2017-12-05 20:17:54","2017-12-12 00:00:00","On Time"
e87cef857d6e092b7352e1fb48a82de1,delivered,"2017-08-21 12:42:05","2017-08-25 00:00:00","On Time"
2d8589819360cb6c6603825b50230ba4,delivered,"2017-10-19 20:23:48","2017-10-31 00:00:00","On Time"
d00beb3dc9b2e213d9ea5ee30b0541f3,delivered,"2018-05-12 15:31:56","2018-05-30 00:00:00","On Time"
7ceb3c8bbf48eaa776064d56012afbc1,delivered,"2018-03-13 00:24:29","2018-03-21 00:00:00","On Time"
cf68d1708492cb14a50e5aeb9b7abe1e,delivered,"2017-11-23 19:03:23","2017-11-30 00:00:00","On Time"
b51513f98ab50006e3b2b4a888cdec14,delivered,"2017-07-21 18:49:31","2017-08-02 00:00:00","On Time"
808309c9098aa7aeb4c69b09249329ee,delivered,"2018-01-24 19:09:40","2018-02-08 00:00:00","On Time"
cd9ef363164449df0bf374f87fa1b1de,delivered,"2017-05-26 13:43:44","2017-06-13 00:00:00","On Time"
38af22d4eecd88f7cbeab4a7a8fde9ca,delivered,"2018-07-24 19:32:58","2018-08-02 00:00:00","On Time"
971255ac71ca5ab5eccc94b177e081c5,delivered,"2018-05-14 17:58:39","2018-05-29 00:00:00","On Time"
7a15f77a2e493fe39b2cafd081785e63,delivered,"2018-04-17 18:47:45","2018-04-23 00:00:00","On Time"
2aeccc79ee65865edc103faeb5c519c8,delivered,"2017-08-29 17:52:04","2017-09-06 00:00:00","On Time"
8d6a24500da2c0b69d6e7fa5c28e9c09,delivered,"2018-08-23 18:16:51","2018-09-06 00:00:00","On Time"
84e17e421d31fb16afd5c58db7c40265,delivered,"2017-02-20 12:41:21","2017-03-15 00:00:00","On Time"
5df3e4bdf3b11255c6c73bd401826bae,delivered,"2017-10-13 19:12:52","2017-10-26 00:00:00","On Time"
c72c794309b49932e42cf11c75b22c45,delivered,"2017-09-15 17:13:16","2017-09-21 00:00:00","On Time"
11b28c422dbc36022d126532c681bc14,delivered,"2018-06-01 11:48:56","2018-06-05 00:00:00","On Time"
f2307c6c281dc9e69cee79495692066a,delivered,"2018-08-29 12:56:54","2018-09-13 00:00:00","On Time"
04915529f622f4b069fb4501085fd905,delivered,"2017-05-13 10:22:04","2017-05-17 00:00:00","On Time"
e26feee700e28b2867a3e8d6f2b644b3,delivered,"2017-03-21 05:28:41","2017-03-31 00:00:00","On Time"
0020262c8a370bd5a174ea6a2a267321,delivered,"2017-12-02 12:27:33","2017-12-22 00:00:00","On Time"
cab82738404ec4bf9389ddd56a7aa784,delivered,"2017-08-02 21:07:37","2017-08-11 00:00:00","On Time"
a759a1bd0f615de8c57f2af26ee39703,delivered,"2017-03-01 11:22:54","2017-03-27 00:00:00","On Time"
20c93204065c1cc43ac91fe4358f8983,delivered,"2017-04-20 11:25:58","2017-05-08 00:00:00","On Time"
7cefff4bf786909dba88110841d3b39c,delivered,"2017-12-18 14:35:37","2017-12-08 00:00:00",Late
42b076368392e0adade05ddd266b8d90,delivered,"2018-04-06 22:41:37","2018-04-27 00:00:00","On Time"
e0e5807a5f4aac90220ad176d501cd7a,delivered,"2018-05-17 17:49:50","2018-05-28 00:00:00","On Time"
95d1d57cd27cd0857ef85f53ad2ed3b8,delivered,"2017-10-04 04:10:36","2017-10-10 00:00:00","On Time"
377f567515463777ac90f1bf75084eed,delivered,"2018-05-22 18:41:32","2018-07-02 00:00:00","On Time"
e14eb5b6674a1436f94afd67ea14ac19,delivered,"2017-10-16 21:29:55","2017-10-24 00:00:00","On Time"
2591f6277be80b0c25627c745ec900c4,delivered,"2018-09-03 15:24:34","2018-08-14 00:00:00",Late
3253dbc37317420bcb7b0f5aa1c571c1,delivered,"2018-01-16 21:19:48","2018-01-30 00:00:00","On Time"
1b6f2f7f803e2c324492721f9e83211d,delivered,"2017-12-20 20:17:21","2018-01-04 00:00:00","On Time"
bee8e1ed5119e2f2a4bfb408ab6ab177,delivered,"2018-06-11 17:12:32","2018-06-28 00:00:00","On Time"
26a6cb1654ddb8cd23a0b67cf5dad223,delivered,"2018-01-04 14:38:52","2018-01-05 00:00:00","On Time"
1cc0c55f59f96405e1b29fbd9bb91c01,delivered,"2018-05-18 15:41:56","2018-06-14 00:00:00","On Time"
688caf637d0fff2abbdcc0303cd47b1e,delivered,"2017-10-26 21:17:59","2017-11-10 00:00:00","On Time"
c33847415203d145000463a6976952b6,delivered,"2017-09-27 19:28:47","2017-10-13 00:00:00","On Time"
361ec4bb805dbba76f0c4af3b4d7804e,delivered,"2017-09-04 17:51:53","2017-09-18 00:00:00","On Time"
ad8adc3413ef931f82e9cc0e6c1ca009,delivered,"2017-05-19 18:32:19","2017-05-29 00:00:00","On Time"
2f98fa03385c6020590b479aa12b8073,delivered,"2018-08-27 23:45:57","2018-09-05 00:00:00","On Time"
1467273f73290140b548eeefa70dca8b,delivered,"2018-07-30 16:54:44","2018-08-16 00:00:00","On Time"
37dd0a597befd18b4e172e00487e4c46,delivered,"2018-01-20 14:52:36","2018-01-31 00:00:00","On Time"
dfe927ca4859176d7377a7543078d4b1,delivered,"2018-08-17 20:36:39","2018-08-23 00:00:00","On Time"
b842e9225252d13f6af62ff4508d7c43,unavailable,NULL,"2017-08-15 00:00:00","Not Delivered"
e4df6dfaef8b7e7cc89edb8a6efe60c2,delivered,"2018-06-14 14:22:44","2018-06-28 00:00:00","On Time"
e6e5658805bb34a4ba873cb271def02c,delivered,"2017-09-04 20:13:07","2017-09-06 00:00:00","On Time"
997aa6af22dd08ccfc5064a112a22aac,delivered,"2018-05-24 12:50:34","2018-05-30 00:00:00","On Time"
f2a335c81aebf64a9a4309436e7af4a8,unavailable,NULL,"2017-06-28 00:00:00","Not Delivered"
53d67d7e562650461c0068ff08a53bbb,delivered,"2018-01-22 20:21:32","2018-02-07 00:00:00","On Time"
95fb0a173e3c0b9389ab50a9eb673b58,delivered,"2018-04-25 22:14:36","2018-05-24 00:00:00","On Time"
cce396b7de9158adfd7556936f8ba267,delivered,"2017-03-02 14:18:07","2017-03-23 00:00:00","On Time"
438dad6fa6e9ce3c50e4497b4232c7ce,delivered,"2018-04-26 18:12:34","2018-05-18 00:00:00","On Time"
d202554195e58c33ec744226022191f1,delivered,"2018-03-07 19:09:39","2018-03-27 00:00:00","On Time"
1b90f9331b9a9fa6f2563ea6a3bacf1b,delivered,"2017-08-14 19:32:47","2017-09-05 00:00:00","On Time"
fc06766875a10376c5a1f0b4c0320dac,delivered,"2017-06-28 14:09:18","2017-06-26 00:00:00",Late
8ca35ef9366e216446621215448b381a,delivered,"2017-02-16 13:18:53","2017-03-01 00:00:00","On Time"
74bbd58cddb2228b26c9c73ea8b4d9e7,delivered,"2017-03-29 14:37:58","2017-04-11 00:00:00","On Time"
8ed420bf335aa8deb040bf292d3e86d5,delivered,"2017-11-28 22:31:54","2017-12-13 00:00:00","On Time"
816fd1f12f703f9825eb7c4c307388b5,delivered,"2018-06-27 00:54:22","2018-07-03 00:00:00","On Time"
2033b71596a6d101bc6d429c6a811455,delivered,"2017-07-04 13:29:47","2017-07-17 00:00:00","On Time"
a9119eb77d6200811953803a7b6539e1,delivered,"2018-03-22 18:28:55","2018-03-29 00:00:00","On Time"
ed65a83531a2a39519f7fd6fbb0fe12c,delivered,"2018-01-03 20:07:05","2018-01-04 00:00:00","On Time"
8b2c286fa36b36c8144eca3a464b09ae,delivered,"2017-09-18 17:54:34","2017-09-29 00:00:00","On Time"
b8c3dd0f9bb856afe6bc212d407d20f1,delivered,"2018-06-20 18:51:37","2018-07-11 00:00:00","On Time"
f939f0226d610aad8bc41cb7433e5f70,delivered,"2017-12-05 18:58:48","2017-12-08 00:00:00","On Time"
2cdefa55b6451e99ea05e363761f87fa,delivered,"2018-03-07 16:58:38","2018-03-15 00:00:00","On Time"
6ef48857a65c0db78e1cd9e0accbd55b,delivered,"2017-06-02 18:12:58","2017-06-20 00:00:00","On Time"
7b763f13bd97f02732ac755160e29497,delivered,"2018-07-30 14:31:52","2018-08-14 00:00:00","On Time"
c7fda56679ce4368d59d2d9511b3c19d,delivered,"2018-08-16 20:25:36","2018-08-29 00:00:00","On Time"
23d42019f5dad56f22fc05644f13b3fb,delivered,"2018-03-08 10:24:53","2018-03-19 00:00:00","On Time"
7305de8d799425df87d0f0c07d7ca63d,delivered,"2018-02-06 19:33:16","2018-02-20 00:00:00","On Time"
adfb9e0fb02034c05e4cdf3395bba600,delivered,"2018-06-16 16:44:39","2018-07-05 00:00:00","On Time"
1a3232d9cd3dd8dee9115e3c9a4668d1,delivered,"2018-01-08 19:06:11","2018-01-24 00:00:00","On Time"
605b7b4cb3154a3b313acb10f1f0f6cd,delivered,"2017-12-20 14:17:11","2017-12-29 00:00:00","On Time"
